下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000180,M0005,"[[16151, 177], [16153, 180], [16154, 183], [16154, 365], [16153, 369], [16150, 371], [16147, 372], [16066, 372], [16062, 371], [16060, 368], [16059, 365], [16059, 183], [16060, 179], [16063, 177], [16066, 176], [16147, 176]]"
L0005,s000181,M0005,"[[15955, 702], [15957, 705], [15958, 708], [15958, 915], [15957, 919], [15954, 921], [15951, 922], [15789, 922], [15785, 921], [15783, 918], [15782, 915], [15782, 708], [15783, 704], [15786, 702], [15789, 701], [15951, 701]]"
L0005,s000182,M0005,"[[15321, 893], [15405, 967], [15407, 970], [15407, 974], [15401, 991], [15400, 993], [15398, 996], [15396, 1000], [15393, 1010], [15388, 1022], [15384, 1034], [15383, 1039], [15381, 1052], [15381, 1053], [15380, 1056], [15376, 1076], [15374, 1087], [15373, 1095], [15372, 1105], [15372, 1113], [15371, 1118], [15371, 1132], [15370, 1140], [15370, 1168], [15371, 1174], [15371, 1181], [15372, 1193], [15372, 1201], [15373, 1211], [15375, 1220], [15376, 1230], [15377, 1236], [15379, 1245], [15380, 1250], [15381, 1253], [15384, 1266], [15386, 1273], [15394, 1297], [15396, 1301], [15399, 1308], [15401, 1315], [15408, 1331], [15408, 1335], [15406, 1338], [15322, 1413], [15318, 1415], [15314, 1415], [15243, 1387], [15240, 1384], [15239, 1379], [15243, 1358], [15243, 1356], [15244, 1351], [15245, 1347], [15245, 1342], [15246, 1338], [15247, 1333], [15250, 1312], [15251, 1306], [15251, 1300], [15252, 1295], [15252, 1279], [15251, 1275], [15250, 1268], [15250, 1262], [15247, 1248], [15246, 1242], [15245, 1238], [15245, 1232], [15244, 1228], [15244, 1223], [15242, 1214], [15242, 1205], [15241, 1201], [15241, 1182], [15240, 1174], [15240, 1124], [15241, 1113], [15241, 1103], [15242, 1093], [15243, 1084], [15243, 1082], [15244, 1078], [15245, 1072], [15245, 1069], [15246, 1064], [15246, 1059], [15247, 1053], [15248, 1048], [15250, 1040], [15251, 1033], [15251, 1006], [15250, 998], [15249, 993], [15249, 987], [15247, 980], [15245, 968], [15245, 964], [15244, 960], [15243, 954], [15242, 951], [15242, 947], [15238, 928], [15239, 924], [15242, 921], [15313, 892], [15317, 891]]"
L0005,s000183,M0005,"[[9987, 490], [9981, 492], [9980, 494], [9978, 495], [9975, 500], [9975, 501], [9974, 505], [9972, 511], [9972, 515], [9971, 518], [9968, 522], [9965, 523], [9962, 523], [9954, 521], [9927, 515], [9917, 513], [9913, 513], [9900, 510], [9884, 507], [9877, 506], [9869, 504], [9857, 503], [9844, 501], [9834, 500], [9829, 499], [9783, 499], [9775, 500], [9761, 502], [9747, 503], [9734, 505], [9689, 511], [9676, 513], [9663, 514], [9648, 516], [9632, 517], [9616, 519], [9588, 520], [9572, 521], [9557, 522], [9539, 523], [9520, 524], [9486, 524], [9467, 525], [9396, 525], [9392, 524], [9389, 521], [9388, 519], [9363, 323], [9364, 319], [9367, 316], [9369, 315], [9409, 311], [9428, 308], [9457, 305], [9485, 302], [9535, 296], [9583, 291], [9621, 287], [9638, 286], [9654, 285], [9692, 283], [9707, 283], [9722, 282], [9762, 282], [9775, 283], [9791, 283], [9813, 285], [9836, 286], [9882, 290], [9898, 291], [9915, 293], [9931, 295], [9948, 297], [9980, 301], [10015, 307], [10035, 310], [10045, 311], [10055, 313], [10068, 315], [10082, 311], [10087, 311], [10090, 312], [10095, 312], [10103, 314], [10107, 314], [10117, 316], [10123, 317], [10134, 319], [10139, 320], [10145, 321], [10152, 322], [10159, 324], [10173, 327], [10193, 331], [10203, 334], [10214, 336], [10241, 342], [10250, 343], [10259, 345], [10267, 347], [10275, 348], [10283, 350], [10287, 352], [10289, 356], [10289, 359], [10286, 371], [10282, 383], [10275, 407], [10267, 433], [10258, 459], [10250, 484], [10236, 526], [10233, 536], [10231, 541], [10230, 546], [10228, 549], [10224, 551], [10200, 555], [10196, 554], [10184, 548], [10177, 544], [10171, 540], [10157, 532], [10144, 525], [10130, 517], [10102, 503], [10091, 498], [10077, 502], [10073, 502], [10057, 497], [10050, 494], [10043, 493], [10035, 491], [10027, 490], [10009, 488], [9995, 488], [9989, 490]]"
L0005,s000184,M0005,"[[81, 457], [83, 460], [84, 463], [84, 603], [83, 607], [80, 609], [77, 610], [7, 610], [3, 609], [1, 606], [0, 603], [0, 463], [1, 459], [4, 457], [7, 456], [77, 456]]"
L0005,s000185,M0005,"[[14073, 1161], [14076, 1163], [14077, 1166], [14079, 1179], [14078, 1183], [14076, 1186], [14073, 1188], [14069, 1190], [14062, 1194], [14057, 1198], [14052, 1201], [14049, 1204], [14044, 1208], [14038, 1214], [14036, 1218], [14033, 1221], [14032, 1223], [14032, 1224], [14029, 1228], [14027, 1231], [14025, 1236], [14020, 1247], [14018, 1255], [14016, 1262], [14015, 1269], [14015, 1291], [14016, 1298], [14016, 1303], [14018, 1310], [14019, 1316], [14021, 1323], [14022, 1327], [14023, 1330], [14023, 1331], [14024, 1335], [14023, 1344], [14021, 1348], [14016, 1350], [14002, 1351], [13989, 1353], [13975, 1355], [13962, 1356], [13938, 1359], [13901, 1363], [13886, 1365], [13863, 1367], [13840, 1370], [13814, 1372], [13787, 1374], [13755, 1377], [13729, 1378], [13697, 1380], [13686, 1381], [13676, 1381], [13655, 1382], [13639, 1382], [13623, 1383], [13458, 1383], [13455, 1382], [13452, 1379], [13451, 1376], [13451, 1372], [13452, 1369], [13452, 1350], [13453, 1345], [13453, 1318], [13454, 1306], [13455, 1295], [13455, 1283], [13457, 1261], [13457, 1251], [13458, 1241], [13459, 1230], [13459, 1220], [13460, 1210], [13460, 1200], [13461, 1191], [13462, 1187], [13465, 1185], [13468, 1184], [13501, 1184], [13522, 1183], [13563, 1183], [13583, 1184], [13604, 1185], [13624, 1186], [13682, 1188], [13713, 1189], [13744, 1191], [13767, 1192], [13779, 1192], [13790, 1193], [13832, 1193], [13841, 1192], [13851, 1192], [13858, 1191], [13866, 1191], [13875, 1190], [13885, 1188], [13895, 1187], [13912, 1184], [13927, 1182], [13942, 1179], [13973, 1173], [13987, 1170], [14001, 1168], [14031, 1164], [14041, 1163], [14050, 1162], [14060, 1161], [14069, 1160]]"
L0005,s000186,M0005,"[[521, 1182], [517, 1181], [495, 1166], [483, 1166], [474, 1165], [410, 1165], [403, 1200], [401, 1204], [396, 1206], [94, 1206], [90, 1205], [88, 1202], [87, 1199], [88, 1143], [88, 901], [89, 897], [92, 894], [96, 894], [101, 895], [172, 895], [204, 897], [219, 898], [235, 899], [283, 903], [310, 905], [336, 907], [378, 910], [408, 913], [418, 913], [432, 914], [499, 914], [508, 913], [517, 913], [557, 908], [575, 906], [589, 903], [631, 897], [640, 895], [649, 894], [658, 892], [667, 891], [675, 889], [683, 888], [691, 886], [694, 886], [697, 885], [701, 885], [704, 887], [706, 890], [708, 896], [710, 896], [713, 895], [721, 895], [726, 894], [736, 894], [756, 892], [768, 890], [781, 888], [792, 886], [802, 884], [834, 876], [855, 871], [865, 869], [874, 867], [899, 867], [903, 868], [906, 872], [907, 876], [908, 881], [910, 889], [913, 900], [917, 912], [920, 924], [924, 936], [928, 950], [933, 964], [939, 981], [945, 999], [951, 1014], [956, 1029], [955, 1029], [964, 1049], [966, 1056], [967, 1060], [964, 1065], [962, 1066], [955, 1077], [950, 1087], [949, 1091], [948, 1094], [947, 1102], [945, 1114], [944, 1125], [944, 1137], [943, 1150], [943, 1188], [941, 1191], [938, 1194], [926, 1194], [917, 1195], [909, 1195], [900, 1196], [889, 1197], [879, 1197], [868, 1198], [765, 1198], [743, 1197], [705, 1195], [681, 1193], [658, 1192], [627, 1190], [608, 1189], [588, 1187], [568, 1186], [559, 1185], [549, 1185], [542, 1184], [541, 1184], [535, 1183], [529, 1183]]"
L0005,s000187,M0005,"[[3724, 105], [3726, 108], [3727, 111], [3727, 216], [3726, 220], [3723, 222], [3720, 223], [3615, 223], [3611, 222], [3609, 219], [3608, 216], [3608, 111], [3609, 107], [3612, 105], [3615, 104], [3720, 104]]"
L0005,s000188,M0005,"[[659, 221], [661, 224], [662, 227], [662, 427], [661, 431], [658, 433], [655, 434], [585, 434], [581, 433], [579, 430], [578, 427], [578, 227], [579, 223], [582, 221], [585, 220], [655, 220]]"
L0005,s000189,M0005,"[[14049, 1], [14051, 4], [14052, 7], [14052, 147], [14051, 151], [14048, 153], [14045, 154], [13975, 154], [13971, 153], [13969, 150], [13968, 147], [13968, 7], [13969, 3], [13972, 1], [13975, 0], [14045, 0]]"
L0005,s000190,M0005,"[[16128, 830], [16127, 834], [16126, 837], [16126, 845], [16125, 848], [16125, 857], [16126, 861], [16126, 863], [16127, 866], [16127, 868], [16128, 871], [16132, 879], [16133, 882], [16136, 887], [16138, 890], [16138, 891], [16139, 892], [16141, 896], [16140, 900], [16136, 904], [16124, 910], [16119, 913], [16115, 916], [16112, 918], [16107, 923], [16105, 927], [16100, 932], [16096, 934], [16092, 933], [16075, 924], [15962, 863], [15959, 860], [15958, 857], [15958, 844], [15959, 840], [15961, 838], [16064, 762], [16080, 750], [16084, 749], [16087, 750], [16089, 751], [16091, 753], [16094, 754], [16097, 758], [16100, 765], [16100, 766], [16102, 769], [16103, 772], [16106, 776], [16108, 779], [16112, 783], [16115, 787], [16117, 789], [16122, 792], [16127, 797], [16129, 798], [16130, 798], [16134, 801], [16137, 805], [16137, 809], [16135, 812], [16132, 818]]"
L0005,s000191,M0005,"[[13889, 1372], [13891, 1375], [13892, 1378], [13892, 1578], [13891, 1582], [13888, 1584], [13885, 1585], [13815, 1585], [13811, 1584], [13809, 1581], [13808, 1578], [13808, 1378], [13809, 1374], [13812, 1372], [13815, 1371], [13885, 1371]]"
L0005,s000192,M0005,"[[4892, 234], [4894, 243], [4897, 258], [4898, 264], [4900, 271], [4903, 282], [4904, 285], [4904, 289], [4905, 292], [4905, 296], [4903, 299], [4899, 301], [4710, 318], [4708, 318], [4705, 319], [4703, 320], [4700, 320], [4698, 321], [4694, 322], [4686, 325], [4681, 327], [4677, 329], [4672, 331], [4669, 333], [4665, 335], [4661, 338], [4658, 341], [4655, 343], [4653, 345], [4652, 347], [4648, 351], [4641, 362], [4639, 366], [4637, 373], [4636, 377], [4635, 380], [4632, 392], [4631, 399], [4630, 403], [4630, 411], [4629, 413], [4629, 436], [4627, 441], [4625, 443], [4623, 444], [4622, 445], [4620, 446], [4618, 448], [4614, 450], [4611, 451], [4610, 451], [4607, 450], [4605, 449], [4602, 447], [4598, 445], [4597, 444], [4594, 443], [4592, 442], [4589, 440], [4586, 439], [4583, 437], [4580, 436], [4574, 432], [4567, 429], [4564, 427], [4561, 426], [4553, 422], [4539, 416], [4533, 413], [4526, 410], [4521, 408], [4514, 406], [4513, 405], [4507, 402], [4489, 396], [4484, 394], [4477, 392], [4465, 388], [4458, 387], [4436, 381], [4425, 379], [4420, 378], [4414, 377], [4394, 373], [4383, 371], [4374, 370], [4363, 368], [4353, 367], [4332, 365], [4282, 361], [4271, 360], [4261, 359], [4240, 358], [4197, 357], [4145, 355], [4105, 354], [4090, 353], [4075, 353], [4063, 352], [4051, 352], [4040, 351], [4028, 351], [4004, 350], [3992, 350], [3980, 349], [3968, 349], [3956, 348], [3931, 348], [3918, 347], [3891, 347], [3877, 346], [3868, 346], [3858, 345], [3838, 345], [3819, 344], [3779, 344], [3775, 345], [3746, 345], [3742, 344], [3740, 341], [3739, 338], [3739, 102], [3740, 98], [3743, 96], [3746, 95], [3757, 95], [3760, 96], [3790, 96], [3798, 97], [3800, 97], [3804, 96], [3855, 96], [3864, 95], [3871, 95], [3887, 94], [3902, 94], [3917, 93], [3931, 93], [3945, 92], [3959, 92], [3972, 91], [3998, 91], [4024, 89], [4050, 89], [4063, 88], [4076, 88], [4106, 86], [4121, 86], [4150, 85], [4202, 83], [4242, 82], [4262, 81], [4283, 80], [4307, 78], [4332, 75], [4364, 71], [4396, 66], [4412, 64], [4428, 61], [4444, 59], [4458, 56], [4475, 52], [4491, 49], [4524, 42], [4564, 33], [4585, 29], [4605, 25], [4612, 24], [4629, 21], [4655, 16], [4672, 13], [4685, 11], [4697, 9], [4707, 9], [4721, 7], [4729, 7], [4736, 6], [4744, 5], [4752, 5], [4760, 4], [4771, 4], [4777, 3], [4784, 3], [4797, 2], [4808, 2], [4813, 1], [4833, 1], [4836, 0], [4854, 0], [4858, 1], [4860, 4], [4861, 7], [4861, 10], [4862, 12], [4862, 20], [4863, 23], [4863, 31], [4865, 45], [4865, 50], [4866, 54], [4868, 63], [4870, 73], [4872, 82], [4873, 87], [4874, 93], [4875, 96], [4877, 103], [4881, 114], [4882, 117], [4882, 149], [4883, 156], [4883, 164], [4884, 171], [4885, 179], [4886, 190], [4887, 202], [4891, 224]]"
L0005,s000193,M0005,"[[3921, 721], [3923, 724], [3924, 727], [3924, 792], [3923, 796], [3920, 798], [3917, 799], [3347, 799], [3343, 798], [3341, 795], [3340, 792], [3340, 727], [3341, 723], [3344, 721], [3347, 720], [3917, 720]]"
L0005,s000194,M0005,"[[4802, 1517], [4804, 1520], [4805, 1523], [4805, 1591], [4804, 1595], [4801, 1597], [4798, 1598], [4596, 1598], [4592, 1597], [4590, 1594], [4589, 1591], [4589, 1523], [4590, 1519], [4593, 1517], [4596, 1516], [4798, 1516]]"
L0005,s000195,M0005,"[[10494, 157], [10491, 155], [10489, 153], [10486, 149], [10474, 137], [10470, 134], [10469, 133], [10460, 127], [10456, 124], [10453, 123], [10449, 120], [10448, 116], [10448, 66], [10449, 63], [10455, 52], [10458, 49], [10460, 48], [10711, 0], [10762, 0], [10766, 1], [10768, 4], [10769, 7], [10770, 25], [10771, 32], [10771, 38], [10772, 44], [10773, 51], [10774, 57], [10776, 74], [10777, 76], [10777, 82], [10778, 84], [10778, 140], [10777, 144], [10774, 146], [10772, 147], [10761, 148], [10749, 150], [10738, 151], [10726, 153], [10712, 154], [10698, 156], [10692, 156], [10686, 157], [10675, 158], [10664, 158], [10657, 159], [10649, 159], [10642, 160], [10530, 160], [10522, 159], [10510, 159], [10507, 158], [10497, 158]]"
L0005,s000196,M0005,"[[7809, 1], [7811, 4], [7812, 7], [7812, 67], [7811, 71], [7808, 73], [7805, 74], [7672, 74], [7668, 73], [7666, 70], [7665, 67], [7665, 7], [7666, 3], [7669, 1], [7672, 0], [7805, 0]]"
L0005,s000197,M0005,"[[2220, 172], [2334, 172], [2338, 173], [2340, 176], [2341, 178], [2342, 181], [2342, 184], [2343, 187], [2343, 193], [2344, 195], [2345, 203], [2349, 227], [2349, 231], [2346, 235], [2342, 236], [2099, 235], [2094, 233], [2085, 223], [2083, 219], [2084, 215], [2085, 213], [2087, 211], [2088, 209], [2091, 206], [2093, 202], [2097, 197], [2101, 189], [2101, 188], [2102, 186], [2104, 183], [2108, 180], [2135, 171], [2213, 171]]"
L0005,s000198,M0005,"[[6563, 1294], [6554, 1294], [6544, 1293], [6535, 1292], [6530, 1292], [6516, 1291], [6481, 1287], [6464, 1286], [6447, 1284], [6412, 1280], [6378, 1277], [6361, 1275], [6344, 1274], [6343, 1274], [6337, 1273], [6297, 1270], [6281, 1269], [6225, 1265], [6198, 1264], [6173, 1263], [6149, 1262], [6110, 1261], [6066, 1260], [6044, 1259], [6005, 1258], [5970, 1257], [5838, 1254], [5784, 1252], [5754, 1252], [5739, 1251], [5706, 1251], [5700, 1252], [5674, 1252], [5668, 1253], [5662, 1253], [5658, 1252], [5656, 1249], [5655, 1246], [5655, 1041], [5656, 1037], [5659, 1035], [5662, 1034], [5672, 1034], [5677, 1035], [5687, 1035], [5693, 1036], [5728, 1036], [5744, 1035], [5765, 1035], [5785, 1034], [5827, 1033], [5909, 1031], [5992, 1029], [6042, 1028], [6071, 1027], [6110, 1026], [6150, 1025], [6174, 1024], [6199, 1023], [6226, 1021], [6284, 1017], [6316, 1015], [6347, 1013], [6378, 1010], [6402, 1008], [6425, 1005], [6473, 999], [6495, 995], [6501, 994], [6519, 990], [6531, 987], [6541, 985], [6544, 985], [6547, 984], [6551, 984], [6554, 986], [6557, 989], [6560, 994], [6566, 1000], [6570, 1003], [6572, 1005], [6578, 1009], [6580, 1011], [6581, 1011], [6586, 1013], [6588, 1014], [6589, 1015], [6593, 1016], [6596, 1017], [6608, 1020], [6609, 1020], [6619, 1021], [6622, 1021], [6642, 1023], [6665, 1025], [6687, 1026], [6710, 1028], [6722, 1029], [6733, 1030], [6742, 1030], [6760, 1032], [6770, 1033], [6774, 1034], [6776, 1037], [6777, 1040], [6777, 1047], [6776, 1051], [6776, 1057], [6775, 1064], [6775, 1071], [6774, 1078], [6774, 1092], [6773, 1099], [6773, 1156], [6774, 1165], [6774, 1174], [6775, 1183], [6775, 1191], [6777, 1213], [6778, 1217], [6778, 1223], [6779, 1233], [6779, 1234], [6780, 1238], [6780, 1243], [6779, 1247], [6775, 1250], [6591, 1293], [6588, 1295], [6585, 1296], [6580, 1296], [6576, 1295], [6571, 1295]]"
L0005,s000199,M0005,"[[15698, 160], [15700, 161], [15701, 162], [15707, 164], [15711, 166], [15715, 169], [15716, 174], [15714, 186], [15712, 190], [15709, 192], [15706, 192], [15696, 190], [15685, 189], [15666, 186], [15655, 184], [15631, 180], [15614, 177], [15597, 173], [15581, 170], [15559, 166], [15549, 164], [15538, 162], [15530, 161], [15521, 160], [15509, 158], [15497, 158], [15485, 157], [15447, 157], [15438, 158], [15413, 159], [15412, 159], [15393, 160], [15385, 160], [15368, 161], [15328, 163], [15287, 165], [15251, 167], [15216, 168], [15190, 169], [15186, 169], [15181, 170], [15146, 170], [15142, 169], [15140, 169], [15136, 168], [15134, 165], [15133, 162], [15133, 140], [15132, 129], [15132, 64], [15131, 36], [15131, 8], [15132, 4], [15135, 2], [15138, 1], [15148, 1], [15158, 0], [15193, 0], [15207, 1], [15229, 2], [15238, 2], [15255, 3], [15282, 4], [15299, 5], [15315, 6], [15345, 8], [15360, 10], [15388, 12], [15411, 15], [15432, 17], [15465, 21], [15487, 24], [15496, 25], [15509, 26], [15523, 27], [15530, 28], [15546, 29], [15571, 31], [15591, 33], [15612, 35], [15618, 35], [15625, 36], [15632, 36], [15644, 38], [15649, 38], [15653, 39], [15655, 42], [15656, 45], [15656, 47], [15655, 49], [15655, 55], [15654, 57], [15654, 61], [15653, 64], [15653, 69], [15652, 72], [15652, 79], [15651, 83], [15651, 98], [15652, 101], [15652, 106], [15653, 108], [15653, 111], [15654, 114], [15654, 116], [15656, 119], [15657, 121], [15658, 125], [15660, 128], [15660, 129], [15663, 132], [15664, 134], [15666, 136], [15666, 137], [15669, 139], [15680, 150], [15681, 150], [15684, 152], [15686, 154], [15690, 157], [15694, 159]]"
L0005,s000200,M0005,"[[5116, 1536], [5118, 1539], [5119, 1542], [5119, 1582], [5118, 1586], [5115, 1588], [5112, 1589], [4812, 1589], [4808, 1588], [4806, 1585], [4805, 1582], [4805, 1542], [4806, 1538], [4809, 1536], [4812, 1535], [5112, 1535]]"
L0005,s000201,M0005,"[[7824, 945], [7826, 948], [7827, 951], [7827, 991], [7826, 995], [7823, 997], [7820, 998], [7620, 998], [7616, 997], [7614, 994], [7613, 991], [7613, 951], [7614, 947], [7617, 945], [7620, 944], [7820, 944]]"
L0005,s000202,M0005,"[[10940, 1251], [10948, 1267], [10955, 1285], [10961, 1298], [10971, 1318], [10980, 1337], [10983, 1343], [10984, 1344], [10988, 1352], [10991, 1359], [11000, 1377], [11001, 1381], [10999, 1385], [10994, 1390], [10993, 1392], [10993, 1393], [10992, 1395], [10988, 1401], [10988, 1402], [10987, 1406], [10985, 1410], [10984, 1414], [10983, 1419], [10983, 1423], [10982, 1429], [10982, 1452], [10981, 1459], [10981, 1474], [10980, 1478], [10977, 1480], [10974, 1481], [10963, 1481], [10958, 1482], [10911, 1482], [10900, 1483], [10823, 1483], [10795, 1482], [10772, 1481], [10748, 1480], [10702, 1478], [10679, 1476], [10643, 1474], [10625, 1474], [10607, 1473], [10573, 1473], [10565, 1472], [10485, 1472], [10479, 1508], [10477, 1512], [10472, 1514], [10221, 1514], [10217, 1513], [10215, 1510], [10214, 1507], [10214, 1260], [10215, 1256], [10218, 1254], [10220, 1253], [10231, 1252], [10241, 1252], [10250, 1251], [10274, 1251], [10285, 1252], [10297, 1252], [10309, 1253], [10355, 1256], [10397, 1258], [10439, 1261], [10477, 1264], [10495, 1265], [10496, 1265], [10510, 1266], [10526, 1267], [10587, 1267], [10600, 1266], [10610, 1265], [10620, 1263], [10640, 1260], [10641, 1260], [10658, 1257], [10674, 1253], [10688, 1251], [10701, 1247], [10716, 1244], [10740, 1238], [10752, 1234], [10761, 1232], [10770, 1229], [10779, 1227], [10787, 1225], [10791, 1225], [10795, 1228], [10796, 1230], [10798, 1236], [10843, 1236], [10852, 1235], [10860, 1235], [10870, 1234], [10881, 1232], [10891, 1231], [10901, 1229], [10912, 1226], [10918, 1225], [10924, 1223], [10928, 1224], [10931, 1226], [10932, 1228], [10933, 1232], [10934, 1235], [10938, 1245]]"
