下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000176,M0005,"[[842, 932], [845, 928], [853, 920], [855, 919], [859, 915], [865, 912], [866, 911], [869, 909], [872, 908], [876, 906], [877, 905], [889, 902], [894, 902], [898, 901], [903, 900], [908, 900], [912, 899], [927, 899], [948, 898], [961, 898], [974, 897], [983, 897], [988, 896], [991, 896], [995, 895], [999, 895], [1003, 894], [1006, 894], [1010, 893], [1019, 890], [1024, 889], [1033, 885], [1036, 884], [1052, 876], [1053, 875], [1058, 873], [1060, 872], [1063, 871], [1065, 870], [1085, 870], [1089, 871], [1091, 874], [1092, 877], [1095, 970], [1095, 990], [1094, 994], [1091, 996], [1088, 997], [936, 997], [925, 998], [914, 998], [905, 999], [902, 999], [898, 1000], [896, 1000], [882, 1001], [876, 1002], [869, 1004], [847, 1004], [843, 1003], [840, 999], [835, 985], [830, 972], [830, 949], [832, 944], [837, 939], [839, 935]]"
L0005,s000177,M0005,"[[12864, 164], [12861, 170], [12860, 174], [12859, 175], [12858, 177], [12858, 181], [12857, 185], [12856, 192], [12855, 197], [12855, 223], [12856, 231], [12857, 238], [12858, 243], [12859, 250], [12862, 263], [12862, 266], [12860, 274], [12858, 277], [12854, 279], [12851, 279], [12847, 278], [12840, 278], [12837, 277], [12833, 277], [12827, 276], [12822, 276], [12816, 275], [12761, 270], [12757, 269], [12740, 268], [12718, 266], [12698, 266], [12683, 265], [12650, 265], [12630, 266], [12611, 266], [12598, 267], [12589, 267], [12580, 268], [12561, 269], [12517, 273], [12485, 275], [12471, 277], [12466, 278], [12455, 279], [12433, 282], [12412, 285], [12410, 285], [12401, 286], [12391, 288], [12381, 289], [12371, 291], [12336, 305], [12332, 306], [12328, 304], [12326, 301], [12323, 290], [12320, 278], [12314, 256], [12309, 235], [12303, 213], [12296, 187], [12290, 162], [12283, 137], [12280, 124], [12277, 112], [12277, 108], [12280, 104], [12282, 103], [12297, 98], [12301, 98], [12303, 97], [12311, 95], [12315, 93], [12319, 92], [12340, 86], [12356, 82], [12365, 79], [12382, 74], [12399, 70], [12431, 62], [12438, 60], [12439, 60], [12446, 59], [12450, 60], [12454, 64], [12464, 95], [12465, 95], [12468, 94], [12471, 94], [12479, 92], [12488, 89], [12497, 87], [12498, 87], [12507, 85], [12520, 82], [12532, 80], [12544, 77], [12556, 75], [12570, 72], [12583, 69], [12597, 66], [12611, 64], [12633, 60], [12654, 57], [12671, 55], [12688, 52], [12690, 52], [12707, 51], [12724, 49], [12766, 47], [12788, 45], [12810, 45], [12827, 44], [12844, 44], [12867, 45], [12888, 45], [12909, 46], [12945, 49], [12958, 49], [12964, 50], [12983, 50], [12987, 51], [12990, 53], [12992, 58], [12992, 69], [12991, 73], [12989, 75], [12984, 78], [12980, 80], [12972, 86], [12960, 93], [12949, 101], [12936, 108], [12923, 116], [12901, 130], [12893, 135], [12885, 141], [12879, 146], [12872, 153], [12869, 155], [12866, 161]]"
L0005,s000178,M0005,"[[10447, 649], [10451, 650], [10462, 654], [10476, 659], [10490, 663], [10499, 665], [10507, 668], [10508, 669], [10515, 672], [10522, 674], [10531, 678], [10536, 680], [10538, 681], [10541, 682], [10547, 685], [10554, 688], [10561, 692], [10562, 692], [10569, 697], [10575, 701], [10582, 707], [10589, 712], [10590, 714], [10594, 719], [10599, 724], [10605, 734], [10607, 737], [10608, 738], [10612, 746], [10613, 747], [10614, 751], [10616, 756], [10618, 762], [10620, 774], [10621, 783], [10621, 803], [10619, 815], [10619, 816], [10617, 822], [10616, 827], [10614, 832], [10613, 836], [10612, 837], [10607, 847], [10607, 848], [10604, 852], [10600, 858], [10599, 860], [10583, 876], [10577, 881], [10565, 893], [10564, 900], [10562, 903], [10559, 906], [10502, 906], [10479, 905], [10432, 905], [10417, 904], [10389, 902], [10368, 900], [10347, 899], [10305, 895], [10286, 893], [10285, 893], [10228, 884], [10207, 880], [10167, 872], [10146, 867], [10131, 863], [10115, 859], [10100, 856], [10084, 852], [10071, 848], [10059, 845], [10046, 842], [10038, 840], [10028, 872], [10025, 875], [10022, 877], [10019, 877], [9998, 871], [9982, 867], [9973, 864], [9957, 860], [9940, 856], [9934, 854], [9932, 854], [9908, 848], [9901, 846], [9894, 845], [9878, 841], [9873, 840], [9872, 840], [9869, 839], [9865, 839], [9859, 837], [9857, 837], [9853, 836], [9851, 833], [9850, 828], [9852, 820], [9853, 812], [9855, 805], [9857, 799], [9858, 792], [9859, 786], [9862, 777], [9862, 774], [9865, 762], [9867, 751], [9870, 739], [9873, 726], [9876, 714], [9879, 701], [9884, 676], [9886, 665], [9889, 653], [9891, 642], [9894, 627], [9896, 615], [9897, 612], [9897, 610], [9898, 606], [9901, 604], [9906, 603], [9945, 615], [9969, 619], [9980, 621], [9982, 621], [9989, 622], [10021, 626], [10037, 627], [10052, 628], [10082, 631], [10098, 632], [10114, 634], [10130, 634], [10145, 635], [10165, 636], [10256, 636], [10284, 634], [10310, 632], [10326, 630], [10337, 629], [10355, 627], [10375, 624], [10397, 621], [10408, 619], [10419, 618], [10423, 619], [10426, 621], [10427, 625], [10427, 626], [10428, 628], [10431, 633], [10433, 638], [10441, 646]]"
L0005,s000179,M0005,"[[13616, 1032], [13558, 1035], [13533, 1036], [13508, 1036], [13483, 1037], [13422, 1037], [13407, 1036], [13391, 1036], [13387, 1035], [13384, 1030], [13383, 1021], [13383, 1012], [13382, 1003], [13382, 993], [13380, 973], [13380, 963], [13379, 954], [13379, 942], [13378, 931], [13377, 919], [13377, 907], [13376, 896], [13376, 874], [13375, 869], [13375, 848], [13376, 844], [13379, 841], [13382, 840], [13556, 840], [13588, 842], [13609, 842], [13630, 843], [13646, 844], [13663, 845], [13688, 847], [13721, 849], [13747, 851], [13774, 854], [13803, 857], [13814, 858], [13852, 862], [13870, 864], [13893, 867], [13907, 869], [13920, 870], [13921, 870], [13934, 872], [13948, 874], [13952, 876], [13954, 880], [13955, 888], [13955, 891], [13954, 894], [13953, 896], [13952, 900], [13951, 906], [13949, 913], [13948, 919], [13946, 933], [13946, 951], [13947, 954], [13947, 955], [13948, 962], [13953, 981], [13956, 986], [13959, 990], [13959, 991], [13961, 995], [13964, 999], [13964, 1000], [13965, 1002], [13981, 1018], [13985, 1021], [13990, 1024], [13995, 1028], [14001, 1031], [14006, 1034], [14008, 1037], [14009, 1041], [14008, 1054], [14007, 1057], [14003, 1060], [14000, 1060], [13982, 1058], [13965, 1057], [13935, 1053], [13921, 1050], [13907, 1048], [13875, 1042], [13861, 1039], [13846, 1036], [13832, 1034], [13823, 1033], [13819, 1032], [13809, 1031], [13798, 1030], [13783, 1028], [13701, 1028], [13678, 1030]]"
L0005,s000180,M0005,"[[16013, 181], [16015, 184], [16016, 187], [16016, 369], [16015, 373], [16012, 375], [16009, 376], [15928, 376], [15924, 375], [15922, 372], [15921, 369], [15921, 187], [15922, 183], [15925, 181], [15928, 180], [16009, 180]]"
L0005,s000181,M0005,"[[15794, 599], [15796, 602], [15797, 605], [15797, 812], [15796, 816], [15793, 818], [15790, 819], [15628, 819], [15624, 818], [15622, 815], [15621, 812], [15621, 605], [15622, 601], [15625, 599], [15628, 598], [15790, 598]]"
L0005,s000182,M0005,"[[15158, 616], [15242, 690], [15244, 693], [15244, 697], [15238, 714], [15237, 716], [15235, 719], [15233, 723], [15230, 733], [15225, 745], [15221, 757], [15220, 762], [15218, 775], [15218, 776], [15217, 779], [15213, 799], [15211, 810], [15210, 818], [15209, 828], [15209, 836], [15208, 841], [15208, 855], [15207, 863], [15207, 891], [15208, 897], [15208, 904], [15209, 916], [15209, 924], [15210, 934], [15212, 943], [15213, 953], [15214, 959], [15216, 968], [15217, 973], [15218, 976], [15221, 989], [15223, 996], [15231, 1020], [15233, 1024], [15236, 1031], [15238, 1038], [15245, 1054], [15245, 1058], [15243, 1061], [15159, 1136], [15155, 1138], [15151, 1138], [15080, 1110], [15077, 1107], [15076, 1102], [15080, 1081], [15080, 1079], [15081, 1074], [15082, 1070], [15082, 1065], [15083, 1061], [15084, 1056], [15087, 1035], [15088, 1029], [15088, 1023], [15089, 1018], [15089, 1002], [15088, 998], [15087, 991], [15087, 985], [15084, 971], [15083, 965], [15082, 961], [15082, 955], [15081, 951], [15081, 946], [15079, 937], [15079, 928], [15078, 924], [15078, 905], [15077, 897], [15077, 847], [15078, 836], [15078, 826], [15079, 816], [15080, 807], [15080, 805], [15081, 801], [15082, 795], [15082, 792], [15083, 787], [15083, 782], [15084, 776], [15085, 771], [15087, 763], [15088, 756], [15088, 729], [15087, 721], [15086, 716], [15086, 710], [15084, 703], [15082, 691], [15082, 687], [15081, 683], [15080, 677], [15079, 674], [15079, 670], [15075, 651], [15076, 647], [15079, 644], [15150, 615], [15154, 614]]"
L0005,s000183,M0005,"[[9432, 471], [9426, 473], [9425, 475], [9423, 476], [9420, 481], [9420, 482], [9419, 486], [9417, 492], [9417, 496], [9416, 499], [9413, 503], [9410, 504], [9407, 504], [9399, 502], [9372, 496], [9362, 494], [9358, 494], [9345, 491], [9329, 488], [9322, 487], [9314, 485], [9302, 484], [9289, 482], [9279, 481], [9274, 480], [9228, 480], [9220, 481], [9206, 483], [9192, 484], [9179, 486], [9134, 492], [9121, 494], [9108, 495], [9093, 497], [9077, 498], [9061, 500], [9033, 501], [9017, 502], [9002, 503], [8984, 504], [8965, 505], [8931, 505], [8912, 506], [8841, 506], [8837, 505], [8834, 502], [8833, 500], [8808, 304], [8809, 300], [8812, 297], [8814, 296], [8854, 292], [8873, 289], [8902, 286], [8930, 283], [8980, 277], [9028, 272], [9066, 268], [9083, 267], [9099, 266], [9137, 264], [9152, 264], [9167, 263], [9207, 263], [9220, 264], [9236, 264], [9258, 266], [9281, 267], [9327, 271], [9343, 272], [9360, 274], [9376, 276], [9393, 278], [9425, 282], [9460, 288], [9480, 291], [9490, 292], [9500, 294], [9513, 296], [9527, 292], [9532, 292], [9535, 293], [9540, 293], [9548, 295], [9552, 295], [9562, 297], [9568, 298], [9579, 300], [9584, 301], [9590, 302], [9597, 303], [9604, 305], [9618, 308], [9638, 312], [9648, 315], [9659, 317], [9686, 323], [9695, 324], [9704, 326], [9712, 328], [9720, 329], [9728, 331], [9732, 333], [9734, 337], [9734, 340], [9731, 352], [9727, 364], [9720, 388], [9712, 414], [9703, 440], [9695, 465], [9681, 507], [9678, 517], [9676, 522], [9675, 527], [9673, 530], [9669, 532], [9645, 536], [9641, 535], [9629, 529], [9622, 525], [9616, 521], [9602, 513], [9589, 506], [9575, 498], [9547, 484], [9536, 479], [9522, 483], [9518, 483], [9502, 478], [9495, 475], [9488, 474], [9480, 472], [9472, 471], [9454, 469], [9440, 469], [9434, 471]]"
L0005,s000184,M0005,"[[7267, 840], [7269, 843], [7270, 846], [7270, 986], [7269, 990], [7266, 992], [7263, 993], [7193, 993], [7189, 992], [7187, 989], [7186, 986], [7186, 846], [7187, 842], [7190, 840], [7193, 839], [7263, 839]]"
L0005,s000185,M0005,"[[1515, 1378], [1518, 1380], [1519, 1383], [1521, 1396], [1520, 1400], [1518, 1403], [1515, 1405], [1511, 1407], [1504, 1411], [1499, 1415], [1494, 1418], [1491, 1421], [1486, 1425], [1480, 1431], [1478, 1435], [1475, 1438], [1474, 1440], [1474, 1441], [1471, 1445], [1469, 1448], [1467, 1453], [1462, 1464], [1460, 1472], [1458, 1479], [1457, 1486], [1457, 1508], [1458, 1515], [1458, 1520], [1460, 1527], [1461, 1533], [1463, 1540], [1464, 1544], [1465, 1547], [1465, 1548], [1466, 1552], [1465, 1561], [1463, 1565], [1458, 1567], [1444, 1568], [1431, 1570], [1417, 1572], [1404, 1573], [1380, 1576], [1343, 1580], [1328, 1582], [1305, 1584], [1282, 1587], [1256, 1589], [1229, 1591], [1197, 1594], [1171, 1595], [1139, 1597], [1128, 1598], [1118, 1598], [1097, 1599], [1081, 1599], [1065, 1600], [900, 1600], [897, 1599], [894, 1596], [893, 1593], [893, 1589], [894, 1586], [894, 1567], [895, 1562], [895, 1535], [896, 1523], [897, 1512], [897, 1500], [899, 1478], [899, 1468], [900, 1458], [901, 1447], [901, 1437], [902, 1427], [902, 1417], [903, 1408], [904, 1404], [907, 1402], [910, 1401], [943, 1401], [964, 1400], [1005, 1400], [1025, 1401], [1046, 1402], [1066, 1403], [1124, 1405], [1155, 1406], [1186, 1408], [1209, 1409], [1221, 1409], [1232, 1410], [1274, 1410], [1283, 1409], [1293, 1409], [1300, 1408], [1308, 1408], [1317, 1407], [1327, 1405], [1337, 1404], [1354, 1401], [1369, 1399], [1384, 1396], [1415, 1390], [1429, 1387], [1443, 1385], [1473, 1381], [1483, 1380], [1492, 1379], [1502, 1378], [1511, 1377]]"
L0005,s000186,M0005,"[[5601, 1224], [5597, 1223], [5575, 1208], [5563, 1208], [5554, 1207], [5490, 1207], [5483, 1242], [5481, 1246], [5476, 1248], [5174, 1248], [5170, 1247], [5168, 1244], [5167, 1241], [5168, 1185], [5168, 943], [5169, 939], [5172, 936], [5176, 936], [5181, 937], [5252, 937], [5284, 939], [5299, 940], [5315, 941], [5363, 945], [5390, 947], [5416, 949], [5458, 952], [5488, 955], [5498, 955], [5512, 956], [5579, 956], [5588, 955], [5597, 955], [5637, 950], [5655, 948], [5669, 945], [5711, 939], [5720, 937], [5729, 936], [5738, 934], [5747, 933], [5755, 931], [5763, 930], [5771, 928], [5774, 928], [5777, 927], [5781, 927], [5784, 929], [5786, 932], [5788, 938], [5790, 938], [5793, 937], [5801, 937], [5806, 936], [5816, 936], [5836, 934], [5848, 932], [5861, 930], [5872, 928], [5882, 926], [5914, 918], [5935, 913], [5945, 911], [5954, 909], [5979, 909], [5983, 910], [5986, 914], [5987, 918], [5988, 923], [5990, 931], [5993, 942], [5997, 954], [6000, 966], [6004, 978], [6008, 992], [6013, 1006], [6019, 1023], [6025, 1041], [6031, 1056], [6036, 1071], [6035, 1071], [6044, 1091], [6046, 1098], [6047, 1102], [6044, 1107], [6042, 1108], [6035, 1119], [6030, 1129], [6029, 1133], [6028, 1136], [6027, 1144], [6025, 1156], [6024, 1167], [6024, 1179], [6023, 1192], [6023, 1230], [6021, 1233], [6018, 1236], [6006, 1236], [5997, 1237], [5989, 1237], [5980, 1238], [5969, 1239], [5959, 1239], [5948, 1240], [5845, 1240], [5823, 1239], [5785, 1237], [5761, 1235], [5738, 1234], [5707, 1232], [5688, 1231], [5668, 1229], [5648, 1228], [5639, 1227], [5629, 1227], [5622, 1226], [5621, 1226], [5615, 1225], [5609, 1225]]"
L0005,s000187,M0005,"[[11608, 696], [11610, 699], [11611, 702], [11611, 807], [11610, 811], [11607, 813], [11604, 814], [11499, 814], [11495, 813], [11493, 810], [11492, 807], [11492, 702], [11493, 698], [11496, 696], [11499, 695], [11604, 695]]"
L0005,s000188,M0005,"[[15834, 1383], [15836, 1386], [15837, 1389], [15837, 1589], [15836, 1593], [15833, 1595], [15830, 1596], [15760, 1596], [15756, 1595], [15754, 1592], [15753, 1589], [15753, 1389], [15754, 1385], [15757, 1383], [15760, 1382], [15830, 1382]]"
L0005,s000189,M0005,"[[9859, 604], [9861, 607], [9862, 610], [9862, 750], [9861, 754], [9858, 756], [9855, 757], [9785, 757], [9781, 756], [9779, 753], [9778, 750], [9778, 610], [9779, 606], [9782, 604], [9785, 603], [9855, 603]]"
L0005,s000190,M0005,"[[14049, 1304], [14048, 1308], [14047, 1311], [14047, 1319], [14046, 1322], [14046, 1331], [14047, 1335], [14047, 1337], [14048, 1340], [14048, 1342], [14049, 1345], [14053, 1353], [14054, 1356], [14057, 1361], [14059, 1364], [14059, 1365], [14060, 1366], [14062, 1370], [14061, 1374], [14057, 1378], [14045, 1384], [14040, 1387], [14036, 1390], [14033, 1392], [14028, 1397], [14026, 1401], [14021, 1406], [14017, 1408], [14013, 1407], [13996, 1398], [13883, 1337], [13880, 1334], [13879, 1331], [13879, 1318], [13880, 1314], [13882, 1312], [13985, 1236], [14001, 1224], [14005, 1223], [14008, 1224], [14010, 1225], [14012, 1227], [14015, 1228], [14018, 1232], [14021, 1239], [14021, 1240], [14023, 1243], [14024, 1246], [14027, 1250], [14029, 1253], [14033, 1257], [14036, 1261], [14038, 1263], [14043, 1266], [14048, 1271], [14050, 1272], [14051, 1272], [14055, 1275], [14058, 1279], [14058, 1283], [14056, 1286], [14053, 1292]]"
L0005,s000191,M0005,"[[16044, 1170], [16046, 1173], [16047, 1176], [16047, 1376], [16046, 1380], [16043, 1382], [16040, 1383], [15970, 1383], [15966, 1382], [15964, 1379], [15963, 1376], [15963, 1176], [15964, 1172], [15967, 1170], [15970, 1169], [16040, 1169]]"
L0005,s000192,M0005,"[[3872, 1115], [3874, 1124], [3877, 1139], [3878, 1145], [3880, 1152], [3883, 1163], [3884, 1166], [3884, 1170], [3885, 1173], [3885, 1177], [3883, 1180], [3879, 1182], [3690, 1199], [3688, 1199], [3685, 1200], [3683, 1201], [3680, 1201], [3678, 1202], [3674, 1203], [3666, 1206], [3661, 1208], [3657, 1210], [3652, 1212], [3649, 1214], [3645, 1216], [3641, 1219], [3638, 1222], [3635, 1224], [3633, 1226], [3632, 1228], [3628, 1232], [3621, 1243], [3619, 1247], [3617, 1254], [3616, 1258], [3615, 1261], [3612, 1273], [3611, 1280], [3610, 1284], [3610, 1292], [3609, 1294], [3609, 1317], [3607, 1322], [3605, 1324], [3603, 1325], [3602, 1326], [3600, 1327], [3598, 1329], [3594, 1331], [3591, 1332], [3590, 1332], [3587, 1331], [3585, 1330], [3582, 1328], [3578, 1326], [3577, 1325], [3574, 1324], [3572, 1323], [3569, 1321], [3566, 1320], [3563, 1318], [3560, 1317], [3554, 1313], [3547, 1310], [3544, 1308], [3541, 1307], [3533, 1303], [3519, 1297], [3513, 1294], [3506, 1291], [3501, 1289], [3494, 1287], [3493, 1286], [3487, 1283], [3469, 1277], [3464, 1275], [3457, 1273], [3445, 1269], [3438, 1268], [3416, 1262], [3405, 1260], [3400, 1259], [3394, 1258], [3374, 1254], [3363, 1252], [3354, 1251], [3343, 1249], [3333, 1248], [3312, 1246], [3262, 1242], [3251, 1241], [3241, 1240], [3220, 1239], [3177, 1238], [3125, 1236], [3085, 1235], [3070, 1234], [3055, 1234], [3043, 1233], [3031, 1233], [3020, 1232], [3008, 1232], [2984, 1231], [2972, 1231], [2960, 1230], [2948, 1230], [2936, 1229], [2911, 1229], [2898, 1228], [2871, 1228], [2857, 1227], [2848, 1227], [2838, 1226], [2818, 1226], [2799, 1225], [2759, 1225], [2755, 1226], [2726, 1226], [2722, 1225], [2720, 1222], [2719, 1219], [2719, 983], [2720, 979], [2723, 977], [2726, 976], [2737, 976], [2740, 977], [2770, 977], [2778, 978], [2780, 978], [2784, 977], [2835, 977], [2844, 976], [2851, 976], [2867, 975], [2882, 975], [2897, 974], [2911, 974], [2925, 973], [2939, 973], [2952, 972], [2978, 972], [3004, 970], [3030, 970], [3043, 969], [3056, 969], [3086, 967], [3101, 967], [3130, 966], [3182, 964], [3222, 963], [3242, 962], [3263, 961], [3287, 959], [3312, 956], [3344, 952], [3376, 947], [3392, 945], [3408, 942], [3424, 940], [3438, 937], [3455, 933], [3471, 930], [3504, 923], [3544, 914], [3565, 910], [3585, 906], [3592, 905], [3609, 902], [3635, 897], [3652, 894], [3665, 892], [3677, 890], [3687, 890], [3701, 888], [3709, 888], [3716, 887], [3724, 886], [3732, 886], [3740, 885], [3751, 885], [3757, 884], [3764, 884], [3777, 883], [3788, 883], [3793, 882], [3813, 882], [3816, 881], [3834, 881], [3838, 882], [3840, 885], [3841, 888], [3841, 891], [3842, 893], [3842, 901], [3843, 904], [3843, 912], [3845, 926], [3845, 931], [3846, 935], [3848, 944], [3850, 954], [3852, 963], [3853, 968], [3854, 974], [3855, 977], [3857, 984], [3861, 995], [3862, 998], [3862, 1030], [3863, 1037], [3863, 1045], [3864, 1052], [3865, 1060], [3866, 1071], [3867, 1083], [3871, 1105]]"
L0005,s000193,M0005,"[[7240, 316], [7242, 319], [7243, 322], [7243, 387], [7242, 391], [7239, 393], [7236, 394], [6666, 394], [6662, 393], [6660, 390], [6659, 387], [6659, 322], [6660, 318], [6663, 316], [6666, 315], [7236, 315]]"
L0005,s000194,M0005,"[[12042, 199], [12044, 202], [12045, 205], [12045, 273], [12044, 277], [12041, 279], [12038, 280], [11836, 280], [11832, 279], [11830, 276], [11829, 273], [11829, 205], [11830, 201], [11833, 199], [11836, 198], [12038, 198]]"
L0005,s000195,M0005,"[[6902, 1002], [6899, 1000], [6897, 998], [6894, 994], [6882, 982], [6878, 979], [6877, 978], [6868, 972], [6864, 969], [6861, 968], [6857, 965], [6856, 961], [6856, 911], [6857, 908], [6863, 897], [6866, 894], [6868, 893], [7119, 845], [7170, 845], [7174, 846], [7176, 849], [7177, 852], [7178, 870], [7179, 877], [7179, 883], [7180, 889], [7181, 896], [7182, 902], [7184, 919], [7185, 921], [7185, 927], [7186, 929], [7186, 985], [7185, 989], [7182, 991], [7180, 992], [7169, 993], [7157, 995], [7146, 996], [7134, 998], [7120, 999], [7106, 1001], [7100, 1001], [7094, 1002], [7083, 1003], [7072, 1003], [7065, 1004], [7057, 1004], [7050, 1005], [6938, 1005], [6930, 1004], [6918, 1004], [6915, 1003], [6905, 1003]]"
